R:A::C:P,0,1 2 6,3 5,4
0,0.43243243243243246,0.3783783783783784,0.10810810810810811,0.08108108108108109
1 2 6,0.17191977077363896,0.45176695319961796,0.24355300859598855,0.13276026743075453
3 5,0.1717171717171717,0.36363636363636365,0.3181818181818182,0.14646464646464646
4,0.1095890410958904,0.3698630136986301,0.3013698630136986,0.2191780821917808
