R:A::C:P,0,1 5,2,3 4,6
0,0.08502024291497975,0.024291497975708502,0.016194331983805668,0.032388663967611336,0.012145748987854251
1 5,0.1417004048582996,0.08502024291497975,0.10121457489878542,0.11336032388663968,0.05263157894736842
2,0.02834008097165992,0.05263157894736842,0.04048582995951417,0.05668016194331984,0.04048582995951417
3 4,0.004048582995951417,0.012145748987854251,0.020242914979757085,0.048582995951417005,0.008097165991902834
6,0.004048582995951417,0.008097165991902834,0.0,0.012145748987854251,0.0
