R:A::C:P,0 5,1 2 3 4,6
0 5,0.12698412698412698,0.1111111111111111,0.0
1 2 3 4,0.20634920634920634,0.5317460317460317,0.015873015873015872
6,0.0,0.007936507936507936,0.0
