R:C::C:G,0,1,2,3,4,5,6
0,14,4,8,9,7
1,40,24,19,22,9
2,15,13,5,12,9
3,1,2,3,2,4
4,1,2,1,5,2
5,1,2,1,1,3
6,2,2,0,0,2
