R:A::C:P,0 5,1 6,2 3 4
0 5,0.4148936170212766,0.20212765957446807,0.3829787234042553
1 6,0.3650190114068441,0.2509505703422053,0.3840304182509506
2 3 4,0.27218934911242604,0.27218934911242604,0.4556213017751479
