R:A::C:P,0 5 6,1,2 4,3
0 5 6,0.39285714285714285,0.17857142857142858,0.22727272727272727,0.12903225806451613
1,0.4107142857142857,0.6428571428571429,0.38636363636363635,0.3870967741935484
2 4,0.19642857142857142,0.14285714285714285,0.29545454545454547,0.41935483870967744
3,0.0,0.03571428571428571,0.09090909090909091,0.06451612903225806
