R:A::C:P,0 3 6,1,2,4 5
0 3 6,0.34,0.21212121212121213,0.09090909090909091,0.3333333333333333
1,0.4,0.6666666666666666,0.4090909090909091,0.38095238095238093
2,0.18,0.12121212121212122,0.4090909090909091,0.23809523809523808
4 5,0.08,0.0,0.09090909090909091,0.047619047619047616
