R:A::C:P,0 2,1 5 6,3,4
0 2,0.4375,0.3333333333333333,0.11458333333333333,0.11458333333333333
1 5 6,0.4765625,0.28125,0.140625,0.1015625
3,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333
4,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.45454545454545453
