R:A::C:P,0,1 4 5,2 3 6
0,0.4857142857142857,0.4,0.11428571428571428
1 4 5,0.24691358024691357,0.3950617283950617,0.35802469135802467
2 3 6,0.11627906976744186,0.27906976744186046,0.6046511627906976
