R:A::C:P,0 3 4 6,1,2 5
0 3 4 6,0.6140625,0.1109375,0.275
1,0.5669291338582677,0.2650918635170604,0.1679790026246719
2 5,0.568733153638814,0.16711590296495957,0.2641509433962264
