R:A::C:P,0,1 5,2 3,4 6
0,0.3150684931506849,0.3013698630136986,0.1506849315068493,0.2328767123287671
1 5,0.19881305637982197,0.34124629080118696,0.2314540059347181,0.228486646884273
2 3,0.12162162162162163,0.32882882882882886,0.32432432432432434,0.22522522522522523
4 6,0.12751677852348994,0.26174496644295303,0.2684563758389262,0.3422818791946309
