R:A::C:P,0 1 3,2 5 6,4
0 1 3,0.7901234567901234,0.5454545454545454,0.75
2 5 6,0.19753086419753085,0.3939393939393939,0.16666666666666666
4,0.012345679012345678,0.06060606060606061,0.08333333333333333
