R:A::C:P,0 3 5,1 2,4,6
0 3 5,0.5555555555555556,0.21212121212121213,0.13131313131313133,0.10101010101010101
1 2,0.3724696356275304,0.3319838056680162,0.12955465587044535,0.1659919028340081
4,0.21428571428571427,0.14285714285714285,0.5,0.14285714285714285
6,0.3125,0.3125,0.3125,0.0625
