R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.5185185185185185,0.0975609756097561,0.07894736842105263,0.21428571428571427,0.05555555555555555,0.14285714285714285,0.4166666666666667
1,0.6808510638297872,0.0,0.6585365853658537,0.3684210526315789,0.4642857142857143,0.4444444444444444,0.39285714285714285,0.375
2,0.1276595744680851,0.4074074074074074,0.0,0.3157894736842105,0.25,0.3333333333333333,0.35714285714285715,0.08333333333333333
3,0.02127659574468085,0.07407407407407407,0.0975609756097561,0.0,0.07142857142857142,0.1111111111111111,0.03571428571428571,0.0
4,0.0425531914893617,0.0,0.07317073170731707,0.10526315789473684,0.0,0.0,0.03571428571428571,0.041666666666666664
5,0.02127659574468085,0.0,0.07317073170731707,0.05263157894736842,0.0,0.0,0.03571428571428571,0.041666666666666664
6,0.02127659574468085,0.0,0.0,0.07894736842105263,0.0,0.05555555555555555,0.0,0.041666666666666664
7,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
