R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.3333333333333333,0.09523809523809523,0.07142857142857142,0.14285714285714285,0.023809523809523808,0.09523809523809523,0.23809523809523808
1,0.2807017543859649,0.0,0.23684210526315788,0.12280701754385964,0.11403508771929824,0.07017543859649122,0.09649122807017543,0.07894736842105263
2,0.1111111111111111,0.2037037037037037,0.0,0.2222222222222222,0.12962962962962962,0.1111111111111111,0.18518518518518517,0.037037037037037035
3,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0
4,0.18181818181818182,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.09090909090909091,0.09090909090909091
5,0.125,0.0,0.375,0.25,0.0,0.0,0.125,0.125
6,0.16666666666666666,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666
7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
