R:A::C:P,0,1 5,2 4 6,3
0,0.4857142857142857,0.2,0.2571428571428571,0.05714285714285714
1 5,0.25675675675675674,0.3108108108108108,0.25675675675675674,0.17567567567567569
2 4 6,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.32558139534883723
3,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857
