R:A::C:P,0,1 5,2 4 6,3
0,0.40476190476190477,0.1794871794871795,0.19148936170212766,0.06451612903225806
1 5,0.4523809523809524,0.5897435897435898,0.40425531914893614,0.41935483870967744
2 4 6,0.14285714285714285,0.20512820512820512,0.3191489361702128,0.45161290322580644
3,0.0,0.02564102564102564,0.0851063829787234,0.06451612903225806
