R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.5867158671586716,0.13530135301353013,0.2779827798277983
1,0.5800524934383202,0.2650918635170604,0.15485564304461943
3 5,0.5656565656565656,0.11616161616161616,0.3181818181818182
