R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.5888888888888889,0.4700854700854701,0.6494252873563219
1,0.27283950617283953,0.43162393162393164,0.16954022988505746
3 5,0.1382716049382716,0.09829059829059829,0.1810344827586207
