R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.3426724137931034,0.07902298850574713,0.16235632183908047
1,0.15876436781609196,0.07255747126436782,0.042385057471264365
3 5,0.08045977011494253,0.016522988505747127,0.04525862068965517
