R:A::C:P,0,1 2 4 5,3 6
0,0.4666666666666667,0.4,0.13333333333333333
1 2 4 5,0.22661870503597123,0.5,0.2733812949640288
3 6,0.05263157894736842,0.7631578947368421,0.18421052631578946
