R:A::C:P,0 1,2,3 5 6,4
0 1,0.5102040816326531,0.17006802721088435,0.2108843537414966,0.10884353741496598
2,0.3333333333333333,0.21621621621621623,0.36036036036036034,0.09009009009009009
3 5 6,0.24742268041237114,0.15463917525773196,0.4329896907216495,0.16494845360824742
4,0.20833333333333334,0.20833333333333334,0.5833333333333334,0.0
