R:A::C:P,0 1,2,3 5 6,4
0 1,0.28517110266159695,0.09505703422053231,0.11787072243346007,0.060836501901140684
2,0.07034220532319392,0.045627376425855515,0.07604562737642585,0.019011406844106463
3 5 6,0.045627376425855515,0.028517110266159697,0.07984790874524715,0.030418250950570342
4,0.009505703422053232,0.009505703422053232,0.026615969581749048,0.0
