R:A::C:P,0,1,2 5,3 4,6
0,0.4117647058823529,0.17647058823529413,0.22058823529411764,0.16176470588235295,0.029411764705882353
1,0.29646017699115046,0.1902654867256637,0.2610619469026549,0.20353982300884957,0.048672566371681415
2 5,0.1678832116788321,0.16058394160583941,0.25547445255474455,0.32116788321167883,0.0948905109489051
3 4,0.10344827586206896,0.08620689655172414,0.4827586206896552,0.13793103448275862,0.1896551724137931
6,0.16216216216216217,0.10810810810810811,0.21621621621621623,0.2972972972972973,0.21621621621621623
