R:A::C:P,0,1 2,3 4 5,6
0,0.1069182389937107,0.0440251572327044,0.06918238993710692,0.0
1 2,0.13836477987421383,0.2578616352201258,0.24528301886792453,0.012578616352201259
3 4 5,0.012578616352201259,0.031446540880503145,0.06289308176100629,0.006289308176100629
6,0.006289308176100629,0.0,0.006289308176100629,0.0
