R:A::C:P,0 3,1,2 5 6,4
0 3,0.1550925925925926,0.1282051282051282,0.10820895522388059,0.11052631578947368
1,0.2916666666666667,0.43162393162393164,0.19402985074626866,0.2631578947368421
2 5 6,0.5046296296296297,0.4188034188034188,0.6399253731343284,0.5421052631578948
4,0.04861111111111111,0.021367521367521368,0.05783582089552239,0.08421052631578947
