R:A::C:P,0 3,1,2 5 6,4
0 3,0.048132183908045974,0.021551724137931036,0.041666666666666664,0.015086206896551725
1,0.09051724137931035,0.07255747126436782,0.07471264367816093,0.035919540229885055
2 5 6,0.15660919540229884,0.07040229885057471,0.2464080459770115,0.07399425287356322
4,0.015086206896551725,0.0035919540229885057,0.022270114942528736,0.011494252873563218
