R:A::C:P,0 3,1,2 5 6,4
0 3,0.3806818181818182,0.17045454545454544,0.32954545454545453,0.11931818181818182
1,0.33070866141732286,0.2650918635170604,0.27296587926509186,0.13123359580052493
2 5 6,0.28608923884514437,0.12860892388451445,0.45013123359580054,0.13517060367454067
4,0.2876712328767123,0.0684931506849315,0.4246575342465753,0.2191780821917808
