R:A::C:P,0 2 3 5,1 4,6
0 2 3 5,0.5880681818181818,0.3153409090909091,0.09659090909090909
1 4,0.5642633228840125,0.3166144200626959,0.11912225705329153
6,0.4727272727272727,0.37272727272727274,0.15454545454545454
