R:A::C:P,0 1 3 4,2 6,5
0 1 3 4,0.5105140186915887,0.3770491803278688,0.3235294117647059
2 6,0.41705607476635514,0.5655737704918032,0.6
5,0.07242990654205607,0.05737704918032787,0.07647058823529412
