R:A::C:P,0 1 3 4,2 6,5
0 1 3 4,0.3139367816091954,0.09913793103448276,0.039511494252873564
2 6,0.25646551724137934,0.14870689655172414,0.07327586206896551
5,0.04454022988505747,0.015086206896551725,0.009339080459770116
