R:A::C:P,0 1,2 3,4,5 6
0 1,0.46794871794871795,0.2692307692307692,0.11538461538461539,0.14743589743589744
2 3,0.24242424242424243,0.3787878787878788,0.10606060606060606,0.2727272727272727
4,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.09090909090909091
5 6,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285
