R:A::C:P,0 1,2 3,4,5 6
0 1,0.776595744680851,0.5316455696202531,0.6,0.5227272727272727
2 3,0.1702127659574468,0.31645569620253167,0.23333333333333334,0.4090909090909091
4,0.010638297872340425,0.05063291139240506,0.16666666666666666,0.022727272727272728
5 6,0.0425531914893617,0.10126582278481013,0.0,0.045454545454545456
