R:A::C:P,comedy,history,tragedy
comedy,0.2926208651399491,0.0737913486005089,0.08651399491094147
history,0.03816793893129771,0.19338422391857507,0.05343511450381679
tragedy,0.0737913486005089,0.07124681933842239,0.11704834605597965
