R:A::C:P,0 1 3 5,2,4,6
0 1 3 5,0.30962643678160917,0.05100574712643678,0.0610632183908046,0.04741379310344827
2,0.11637931034482758,0.029454022988505746,0.02442528735632184,0.027298850574712645
4,0.02514367816091954,0.011494252873563218,0.011494252873563218,0.004310344827586207
6,0.14942528735632185,0.028735632183908046,0.039511494252873564,0.06321839080459771
