R:A::C:P,0,1 4,2,3 6,5
0,0.40476190476190477,0.2553191489361702,0.08,0.058823529411764705,0.18181818181818182
1 4,0.4523809523809524,0.574468085106383,0.48,0.4117647058823529,0.45454545454545453
2,0.09523809523809523,0.10638297872340426,0.32,0.38235294117647056,0.36363636363636365
3 6,0.023809523809523808,0.06382978723404255,0.08,0.08823529411764706,0.0
5,0.023809523809523808,0.0,0.04,0.058823529411764705,0.0
