R:A::C:P,0,1 4,2,3 6,5
0,0.4857142857142857,0.34285714285714286,0.05714285714285714,0.05714285714285714,0.05714285714285714
1 4,0.24675324675324675,0.35064935064935066,0.15584415584415584,0.18181818181818182,0.06493506493506493
2,0.11764705882352941,0.14705882352941177,0.23529411764705882,0.38235294117647056,0.11764705882352941
3 6,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
5,0.25,0.0,0.25,0.5,0.0
