R:A::C:P,0,1 2 3 6,4 5
0,0.10317460317460317,0.06349206349206349,0.047619047619047616
1 2 3 6,0.14285714285714285,0.47619047619047616,0.1111111111111111
4 5,0.015873015873015872,0.031746031746031744,0.007936507936507936
