R:A::C:P,0,1 2 3 6,4 5
0,0.3939393939393939,0.1111111111111111,0.2857142857142857
1 2 3 6,0.5454545454545454,0.8333333333333334,0.6666666666666666
4 5,0.06060606060606061,0.05555555555555555,0.047619047619047616
