R:A::C:P,0 2 3,1 5 6,4
0 2 3,0.3466666666666667,0.3122923588039867,0.2894736842105263
1 5 6,0.5916666666666667,0.654485049833887,0.6263157894736842
4,0.06166666666666667,0.03322259136212625,0.08421052631578947
