R:A::C:P,0 5,1 4 6,2 3
0 5,0.48,0.28,0.24
1 4 6,0.3282442748091603,0.3511450381679389,0.32061068702290074
2 3,0.21212121212121213,0.4090909090909091,0.3787878787878788
