R:A::C:P,0 2,1,3 5,4 6
0 2,0.14627659574468085,0.06648936170212766,0.05851063829787234,0.10372340425531915
1,0.18085106382978725,0.08244680851063829,0.05585106382978723,0.12234042553191489
3 5,0.034574468085106384,0.0026595744680851063,0.03723404255319149,0.02925531914893617
4 6,0.02127659574468085,0.005319148936170213,0.013297872340425532,0.0398936170212766
