R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.7333333333333333,0.12222222222222222,0.14444444444444443
2,0.37037037037037035,0.3333333333333333,0.2962962962962963
3 5 6,0.2222222222222222,0.2222222222222222,0.5555555555555556
