R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.5238095238095238,0.0873015873015873,0.10317460317460317
2,0.07936507936507936,0.07142857142857142,0.06349206349206349
3 5 6,0.015873015873015872,0.015873015873015872,0.03968253968253968
