R:A::C:P,0,1 3 4 6,2 5
0,0.3939393939393939,0.1774193548387097,0.0967741935483871
1 3 4 6,0.45454545454545453,0.6290322580645161,0.4838709677419355
2 5,0.15151515151515152,0.1935483870967742,0.41935483870967744
