R:A::C:P,0 2 3 4,1,5 6
0 2 3 4,0.4331395348837209,0.43023255813953487,0.53125
1,0.44476744186046513,0.5,0.3125
5 6,0.12209302325581395,0.06976744186046512,0.15625
