R:A::C:P,0 6,1,2 4,3,5
0 6,0.25333333333333335,0.20408163265306123,0.25471698113207547,0.21052631578947367,0.21568627450980393
1,0.4222222222222222,0.47619047619047616,0.27358490566037735,0.3263157894736842,0.2549019607843137
2 4,0.20444444444444446,0.21768707482993196,0.33490566037735847,0.29473684210526313,0.3333333333333333
3,0.044444444444444446,0.05442176870748299,0.07075471698113207,0.09473684210526316,0.0784313725490196
5,0.07555555555555556,0.047619047619047616,0.0660377358490566,0.07368421052631578,0.11764705882352941
