R:A::C:P,0,1 2 4,3,5 6
0,0.4666666666666667,0.31666666666666665,0.05,0.16666666666666666
1 2 4,0.2260536398467433,0.47126436781609193,0.09961685823754789,0.20306513409961685
3,0.045454545454545456,0.5454545454545454,0.13636363636363635,0.2727272727272727
5 6,0.15151515151515152,0.3939393939393939,0.15151515151515152,0.30303030303030304
