R:A::C:P,0,1 2 4,3,5 6
0,0.07446808510638298,0.05053191489361702,0.007978723404255319,0.026595744680851064
1 2 4,0.15691489361702127,0.3271276595744681,0.06914893617021277,0.14095744680851063
3,0.0026595744680851063,0.031914893617021274,0.007978723404255319,0.015957446808510637
5 6,0.013297872340425532,0.034574468085106384,0.013297872340425532,0.026595744680851064
