R:A::C:P,0,1 5,2 3 4,6
0,0.3939393939393939,0.21428571428571427,0.10204081632653061,0.0
1 5,0.45454545454545453,0.6190476190476191,0.42857142857142855,0.0
2 3 4,0.15151515151515152,0.16666666666666666,0.4489795918367347,1.0
6,0.0,0.0,0.02040816326530612,0.0
