R:A::C:P,0 5,1 6,2 3,4
0 5,0.048132183908045974,0.031609195402298854,0.028017241379310345,0.014367816091954023
1 6,0.16810344827586207,0.1903735632183908,0.1206896551724138,0.07543103448275862
2 3,0.07614942528735633,0.08045977011494253,0.07902298850574713,0.035201149425287355
4,0.01221264367816092,0.007902298850574713,0.020833333333333332,0.011494252873563218
