R:A::C:P,0 5,1 6,2 3,4
0 5,0.3941176470588235,0.25882352941176473,0.22941176470588234,0.11764705882352941
1 6,0.30310880829015546,0.3432642487046632,0.21761658031088082,0.13601036269430053
2 3,0.28116710875331563,0.29708222811671087,0.2917771883289125,0.129973474801061
4,0.2328767123287671,0.1506849315068493,0.3972602739726027,0.2191780821917808
