R:A::C:P,0 2,1,3 5,4 6
0 2,0.35267857142857145,0.37209302325581395,0.36283185840707965,0.2621359223300971
1,0.47767857142857145,0.5,0.336283185840708,0.36893203883495146
3 5,0.08928571428571429,0.05813953488372093,0.168141592920354,0.1553398058252427
4 6,0.08035714285714286,0.06976744186046512,0.13274336283185842,0.21359223300970873
