R:A::C:P,0 4 5,1,2 3 6
0 4 5,0.19543973941368079,0.15384615384615385,0.15992647058823528
1,0.2719869706840391,0.43162393162393164,0.20772058823529413
2 3 6,0.5325732899022801,0.41452991452991456,0.6323529411764706
