R:A::C:P,0 5,1,2,3,4 6
0 5,0.37735849056603776,0.17857142857142858,0.12,0.0967741935483871,0.36363636363636365
1,0.4339622641509434,0.6428571428571429,0.44,0.3870967741935484,0.2727272727272727
2,0.1509433962264151,0.14285714285714285,0.32,0.3548387096774194,0.13636363636363635
3,0.0,0.03571428571428571,0.08,0.06451612903225806,0.09090909090909091
4 6,0.03773584905660377,0.0,0.04,0.0967741935483871,0.13636363636363635
