R:A::C:P,0 2 6,1 4,3 5
0 2 6,0.5419354838709678,0.4716981132075472,0.5862068965517241
1 4,0.3241935483870968,0.4056603773584906,0.23275862068965517
3 5,0.1338709677419355,0.12264150943396226,0.1810344827586207
