R:A::C:P,0 3,1 4 5,2 6
0 3,0.09308510638297872,0.0797872340425532,0.04521276595744681
1 4 5,0.19946808510638298,0.17819148936170212,0.14627659574468085
2 6,0.05319148936170213,0.11702127659574468,0.08776595744680851
