R:A::C:P,0 3,1,2,4,5 6
0 3,0.1550925925925926,0.1282051282051282,0.13095238095238096,0.11052631578947368,0.09782608695652174
1,0.2916666666666667,0.43162393162393164,0.23214285714285715,0.2631578947368421,0.1766304347826087
2,0.18055555555555555,0.21367521367521367,0.24404761904761904,0.17894736842105263,0.1956521739130435
4,0.04861111111111111,0.021367521367521368,0.09523809523809523,0.08421052631578947,0.04076086956521739
5 6,0.32407407407407407,0.20512820512820512,0.2976190476190476,0.3631578947368421,0.4891304347826087
