R:A::C:P,0 6,1 2,3,4 5
0 6,0.12284482758620689,0.07327586206896551,0.041666666666666664,0.09626436781609195
1 2,0.15014367816091953,0.16594827586206898,0.05244252873563218,0.10272988505747127
3,0.021551724137931036,0.01867816091954023,0.010775862068965518,0.022270114942528736
4 5,0.03017241379310345,0.03089080459770115,0.022988505747126436,0.03735632183908046
