R:A::C:P,0 6,1 2,3,4 5
0 6,0.37831858407079644,0.2537313432835821,0.3258426966292135,0.37222222222222223
1 2,0.46238938053097345,0.5746268656716418,0.4101123595505618,0.3972222222222222
3,0.06637168141592921,0.06467661691542288,0.08426966292134831,0.08611111111111111
4 5,0.09292035398230089,0.10696517412935323,0.1797752808988764,0.14444444444444443
