R:A::C:P,0 6,1 2,3,4 5
0 6,0.36774193548387096,0.21935483870967742,0.12473118279569892,0.28817204301075267
1 2,0.31859756097560976,0.3521341463414634,0.11128048780487805,0.21798780487804878
3,0.29411764705882354,0.2549019607843137,0.14705882352941177,0.30392156862745096
4 5,0.2485207100591716,0.25443786982248523,0.1893491124260355,0.3076923076923077
