R:A::C:P,0,1 2 5 6,3 4
0,0.4857142857142857,0.2571428571428571,0.2571428571428571
1 2 5 6,0.21818181818181817,0.4909090909090909,0.2909090909090909
3 4,0.07142857142857142,0.2857142857142857,0.6428571428571429
