R:A::C:P,0 4,1,2 3 5,6
0 4,0.5945945945945946,0.10810810810810811,0.20270270270270271,0.0945945945945946
1,0.40963855421686746,0.18674698795180722,0.25301204819277107,0.15060240963855423
2 3 5,0.26666666666666666,0.15,0.4083333333333333,0.175
6,0.375,0.125,0.4375,0.0625
