R:A::C:P,0,1 6,2,3 4 5
0,0.4666666666666667,0.21666666666666667,0.06666666666666667,0.25
1 6,0.26373626373626374,0.3241758241758242,0.13186813186813187,0.2802197802197802
2,0.12345679012345678,0.4074074074074074,0.16049382716049382,0.30864197530864196
3 4 5,0.1320754716981132,0.1509433962264151,0.18867924528301888,0.5283018867924528
